date,crop_name,market,price
2022-02-02,Refined Vegetable Oil,Warder,127.0
2022-02-02,Oxen (Local Quality),"Addis Ababa, Merkato",23200.0
2022-02-02,Beans (Haricot),Gode,147.0
2022-02-02,Maize Grain (White),Nekemte,18.0
2022-02-02,Horse beans,Dessie,34.2
2022-02-02,Wheat Flour,Warder,57.8
2022-02-02,Sheep (Local Quality),Nekemte,3200.0
2022-02-02,Refined sugar,Logia,49.3
2022-02-02,Refined Vegetable Oil,"Nazareth, Adama",140.4
2022-02-02,Refined Vegetable Oil,Nekemte,126.0
2022-02-02,Firewood,Shashemene,20.5
2022-02-02,Wheat Grain,Bahir Dar,44.6
2022-02-02,Firewood,Gambella,23.0
2022-02-02,Maize Grain (White),Beddenno,27.6
2022-02-02,Refined Vegetable Oil,Gode,130.0
2022-02-02,Beans (Haricot),Yabelo,35.43
2022-02-02,Maize Grain (White),Yabelo,25.75
2022-02-02,Refined sugar,Warder,58.6
2022-02-02,Oxen (Local Quality),Yabelo,10000.0
2022-02-02,Wheat Flour,Yabelo,50.0
2022-02-02,Sorghum (Red),Yabelo,29.12
2022-02-02,Horse beans,Jinka,25.32
2022-02-02,Sorghum (White),Jinka,30.0
2022-02-02,Sheep (Local Quality),Jinka,2820.0
2022-02-02,Gasoline,Beddenno,53.0
2022-02-02,Sheep (Local Quality),Gambella,2030.0
2022-02-02,Sorghum (White),Warder,47.6
2022-02-02,Rice (Milled),Beddenno,38.8
2022-02-02,Diesel,"Nazareth, Adama",28.76
2022-02-02,"Casual Labor (unskilled, daily, without food)",Beddenno,300.0
2022-02-02,Sorghum (White),Nekemte,22.48
2022-02-02,Firewood,Yabelo,1.918
2022-02-02,"Casual Labor (unskilled, daily, without food)",Nekemte,120.0
2022-02-02,"Casual Labor (unskilled, daily, without food)",Shashemene,150.0
2022-02-02,Sheep (Local Quality),Shashemene,2540.0
2022-02-02,Sorghum (Red),Dessie,30.3
2022-02-02,Sorghum (Yellow),"Nazareth, Adama",33.2
2022-02-02,Maize Grain (White),Gambella,31.0
2022-02-02,Firewood,Bahir Dar,5.448
2022-02-02,Goats (Local Quality),Shashemene,2460.0
2022-02-02,Maize Grain (White),Jinka,21.76
2022-02-02,Goats (Local Quality),Logia,2110.0
2022-02-02,Firewood,Beddenno,20.0
2022-02-02,Beans (Haricot),Chereti,35.0
2022-02-02,Sorghum (Red),Chereti,25.0
2022-02-02,Diesel,Logia,41.3
2022-02-02,Wheat Grain,"Addis Ababa, Merkato",45.4
2022-02-02,Goats (Local Quality),Nekemte,3220.0
2022-02-02,Oxen (Local Quality),Gambella,6100.0
2022-02-02,Diesel,Degehabour,28.8
2022-02-02,Wheat Flour,Degehabour,72.0
2022-02-02,Wheat Flour,Shashemene,50.0
2022-02-02,Rice (Milled),Bahir Dar,44.0
2022-02-02,Sheep (Local Quality),Bahir Dar,3620.0
2022-02-02,Beans (Haricot),"Addis Ababa, Merkato",76.0
2022-02-02,Maize Grain (White),Sodo,24.0
2022-02-02,Gasoline,Logia,28.154000000000003
2022-02-02,Wheat Flour,Logia,49.1
2022-02-02,Goats (Local Quality),Gambella,1500.0
2022-02-02,Sorghum (White),Sikela,28.0
2022-02-02,"Casual Labor (unskilled, daily, without food)",Warder,392.0
2022-02-02,Rice (Milled),"Addis Ababa, Merkato",40.6
2022-02-02,Diesel,"Addis Ababa, Merkato",28.940000000000005
2022-02-02,Maize Grain (White),Degehabour,63.0
2022-02-02,"Casual Labor (unskilled, daily, without food)",Jinka,96.0
2022-02-02,Wheat Grain,Sikela,38.8
2022-02-02,Sheep (Local Quality),Degehabour,1660.0
2022-02-02,Gasoline,Dessie,31.09
2022-02-02,Wheat Grain,Chereti,40.0
2022-02-02,Rice (Milled),Shashemene,40.0
2022-02-02,Sorghum (White),Dessie,27.8
2022-02-02,Goats (Local Quality),Chereti,2500.0
2022-02-02,Sorghum (Red),Warder,47.6
2022-02-02,Refined sugar,Yabelo,50.0
2022-02-02,Sorghum (Yellow),Warder,47.6
2022-02-02,Wheat Grain,Nekemte,32.4
2022-02-02,Sheep (Local Quality),Sodo,5560.0
2022-02-02,Gasoline,Shashemene,31.93
2022-02-02,Firewood,Sikela,3.64
2022-02-02,"Casual Labor (unskilled, daily, without food)",Sodo,150.0
2022-02-02,Mixed Teff,Logia,48.0
2022-02-02,Maize Grain (White),Sikela,25.4
2022-02-02,Sheep (Local Quality),Yabelo,920.0
2022-02-02,Firewood,"Nazareth, Adama",11.2
2022-02-02,Mixed Teff,Gambella,49.6
2022-02-02,Wheat Flour,"Addis Ababa, Merkato",47.2
2022-02-02,Firewood,"Addis Ababa, Merkato",3.84
2022-02-02,"Casual Labor (unskilled, daily, without food)",Gode,200.0
2022-02-02,Mixed Teff,Beddenno,50.8
2022-02-02,Sorghum (Yellow),Degehabour,25.0
2022-02-02,Beans (Haricot),Warder,120.0
2022-02-02,Refined Vegetable Oil,Sikela,120.0
2022-02-02,Rice (Milled),Nekemte,50.0
2022-02-02,Horse beans,Gode,42.4
2022-02-02,Refined sugar,Sodo,58.2
2022-02-02,Refined Vegetable Oil,Dessie,90.2
2022-02-02,Gasoline,Nekemte,100.0
2022-02-02,Refined Vegetable Oil,Yabelo,130.0
2022-02-02,Maize Grain (White),Dessie,22.8
2022-02-02,Refined Vegetable Oil,Shashemene,115.0
2022-02-02,Wheat Grain,Logia,30.6
2022-02-02,Mixed Teff,Bahir Dar,39.5
2022-02-02,"Casual Labor (unskilled, daily, without food)",Gambella,120.0
2022-02-02,Sheep (Local Quality),"Addis Ababa, Merkato",5440.0
2022-02-02,Goats (Local Quality),Beddenno,2730.0
2022-02-02,Mixed Teff,"Nazareth, Adama",43.2
2022-02-02,Maize Grain (White),Bahir Dar,20.0
2022-02-02,Refined sugar,"Addis Ababa, Merkato",59.0
2022-02-02,Rice (Milled),Gambella,40.8
2022-02-02,Maize Grain (White),"Addis Ababa, Merkato",28.0
2022-02-02,Rice (Milled),Sikela,43.0
2022-02-02,Beans (Haricot),Jinka,30.0
2022-02-02,Goats (Local Quality),"Nazareth, Adama",2080.0
2022-02-02,Diesel,Sodo,29.65
2022-02-02,Sorghum (Red),Sodo,31.1
2022-02-02,Firewood,Gode,10.0
2022-02-02,Firewood,Sodo,6.5
2022-02-02,Maize Grain (White),Warder,48.0
2022-02-02,Rice (Milled),Gode,64.4
2022-02-02,"Casual Labor (unskilled, daily, without food)",Chereti,200.0
2022-02-02,Refined sugar,Shashemene,50.0
2022-02-02,Sorghum (Yellow),Logia,35.7
2022-02-02,Sorghum (White),Gode,41.8
2022-02-02,Rice (Milled),Warder,58.6
2022-02-02,Beans (Haricot),Sikela,18.8
2022-02-02,Horse beans,"Nazareth, Adama",36.4
2022-02-02,Goats (Local Quality),Gode,1140.0
2022-02-02,Diesel,Jinka,30.02
2022-02-02,Goats (Local Quality),Sikela,2660.0
2022-02-02,Sheep (Local Quality),"Nazareth, Adama",2400.0
2022-02-02,Goats (Local Quality),Sodo,5500.0
2022-02-02,Goats (Local Quality),Yabelo,2180.0
2022-02-02,Goats (Local Quality),"Addis Ababa, Merkato",6940.0
2022-02-02,Diesel,Bahir Dar,28.96
2022-02-02,Goats (Local Quality),Dessie,3630.0
2022-02-02,Refined sugar,Bahir Dar,54.0
2022-02-02,Refined sugar,Nekemte,50.0
2022-02-02,Refined Vegetable Oil,Logia,122.4
2022-02-02,Sorghum (White),Chereti,30.0
2022-02-02,Sorghum (Red),"Nazareth, Adama",30.0
2022-02-02,Wheat Grain,Dessie,28.8
2022-02-02,Firewood,Degehabour,30.0
2022-02-02,Refined Vegetable Oil,"Addis Ababa, Merkato",130.0
2022-02-02,Horse beans,Beddenno,62.0
2022-02-02,Diesel,Beddenno,35.0
2022-02-02,Firewood,Warder,38.8
2022-02-02,Horse beans,Nekemte,36.220000000000006
2022-02-02,Horse beans,Sikela,34.2
2022-02-02,Sorghum (White),Degehabour,67.0
2022-02-02,Firewood,Nekemte,3.06
2022-02-02,Refined Vegetable Oil,Bahir Dar,129.39999999999998
2022-02-02,Refined sugar,Jinka,55.0
2022-02-02,Wheat Flour,Gode,64.4
2022-02-02,Diesel,Gambella,48.4
2022-02-02,Goats (Local Quality),Warder,2280.0
2022-02-02,Refined Vegetable Oil,Jinka,120.0
2022-02-02,Wheat Grain,Gambella,35.0
2022-02-02,Refined sugar,Beddenno,50.0
2022-02-02,Wheat Grain,"Nazareth, Adama",35.4
2022-02-02,Firewood,Dessie,12.2
2022-02-02,Sheep (Local Quality),Beddenno,2200.0
2022-02-02,Sorghum (White),Yabelo,29.752
2022-02-02,"Casual Labor (unskilled, daily, without food)",Bahir Dar,152.0
2022-02-02,Oxen (Local Quality),Sodo,30000.0
2022-02-09,Wheat Grain,"Nazareth, Adama",35.4
2022-02-09,Mixed Teff,Bahir Dar,40.0
2022-02-09,Oxen (Local Quality),Dessie,21300.0
2022-02-09,Firewood,Sodo,6.8
2022-02-09,Maize Grain (White),Dessie,19.2
2022-02-09,Refined Vegetable Oil,Sodo,131.2
2022-02-09,Sorghum (Yellow),Warder,47.8
2022-02-09,Refined sugar,Sodo,52.4
2022-02-09,Refined sugar,Chereti,46.0
2022-02-09,Rice (Milled),Degehabour,68.0
2022-02-09,Rice (Milled),Jinka,42.0
2022-02-09,Maize Grain (White),Logia,28.1
2022-02-09,Horse beans,"Nazareth, Adama",40.8
2022-02-09,Goats (Local Quality),Gambella,1486.0
2022-02-09,Camels (Local Quality),Warder,27000.0
2022-02-09,Maize Grain (White),"Nazareth, Adama",25.0
2022-02-09,Wheat Flour,Chereti,30.0
2022-02-09,Diesel,Sodo,29.65
2022-02-09,Mixed Teff,"Nazareth, Adama",44.6
2022-02-09,Wheat Grain,Sikela,39.2
2022-02-09,Camels (Local Quality),Degehabour,17100.0
2022-02-09,Refined Vegetable Oil,Logia,122.4
2022-02-09,Wheat Grain,Chereti,35.0
2022-02-09,Rice (Milled),"Addis Ababa, Merkato",40.6
2022-02-09,Refined Vegetable Oil,Yabelo,130.0
2022-02-09,Diesel,Shashemene,29.130000000000003
2022-02-09,Gasoline,Gode,36.0
2022-02-09,Wheat Grain,Shashemene,36.8
2022-02-09,Refined sugar,Jinka,55.0
2022-02-09,Camels (Local Quality),Yabelo,11000.0
2022-02-09,Wheat Grain,Nekemte,32.4
2022-02-09,Sheep (Local Quality),Degehabour,1710.0
2022-02-09,Goats (Local Quality),Warder,2700.0
2022-02-09,"Casual Labor (unskilled, daily, without food)",Gode,200.0
2022-02-09,Rice (Milled),Beddenno,38.8
2022-02-09,Wheat Grain,"Addis Ababa, Merkato",45.8
2022-02-09,Refined Vegetable Oil,Degehabour,136.0
2022-02-09,Sorghum (White),Nekemte,21.020000000000003
2022-02-09,Sorghum (White),Yabelo,31.1
2022-02-09,Refined sugar,Logia,52.5
2022-02-09,Refined Vegetable Oil,Warder,127.0
2022-02-09,"Casual Labor (unskilled, daily, without food)",Yabelo,150.0
2022-02-09,Sorghum (Red),Beddenno,25.8
2022-02-09,Beans (Haricot),Shashemene,34.0
2022-02-09,"Casual Labor (unskilled, daily, without food)",Nekemte,120.0
2022-02-09,Beans (Haricot),Bahir Dar,55.0
2022-02-09,Firewood,Gode,10.0
2022-02-09,Wheat Flour,Shashemene,50.0
2022-02-09,Sorghum (White),"Addis Ababa, Merkato",42.4
2022-02-09,Wheat Grain,Dessie,28.2
2022-02-09,Oxen (Local Quality),"Addis Ababa, Merkato",23600.0
2022-02-09,Refined Vegetable Oil,Jinka,150.0
2022-02-09,Diesel,Gode,32.0
2022-02-09,Sorghum (Yellow),"Nazareth, Adama",33.4
2022-02-09,"Casual Labor (unskilled, daily, without food)",Shashemene,150.0
2022-02-09,Camels (Local Quality),Gode,10900.0
2022-02-09,Wheat Flour,Gode,63.8
2022-02-09,Sheep (Local Quality),Gode,1050.0
2022-02-09,Horse beans,Sikela,32.0
2022-02-09,Maize Grain (White),Warder,48.0
2022-02-09,Mixed Teff,Yabelo,45.73
2022-02-09,Gasoline,Gambella,65.0
2022-02-09,Sorghum (White),Gode,42.4
2022-02-09,Wheat Grain,Sodo,40.3
2022-02-09,Maize Grain (White),Sikela,26.4
2022-02-09,Mixed Teff,Sikela,41.4
2022-02-09,Gasoline,Bahir Dar,56.25
2022-02-09,Mixed Teff,Logia,48.0
2022-02-09,Gasoline,Beddenno,51.0
2022-02-09,Sorghum (Red),Gode,66.4
2022-02-09,Beans (Haricot),"Addis Ababa, Merkato",76.0
2022-02-09,Rice (Milled),Bahir Dar,43.6
2022-02-09,Goats (Local Quality),Sikela,2480.0
2022-02-09,Sorghum (White),Shashemene,35.4
2022-02-09,Oxen (Local Quality),Logia,19600.0
2022-02-09,Diesel,Bahir Dar,28.96
2022-02-09,Sheep (Local Quality),Jinka,2940.0
2022-02-09,Horse beans,Chereti,55.0
2022-02-09,Horse beans,Sodo,37.6
2022-02-09,Sheep (Local Quality),Yabelo,960.0
2022-02-09,Sorghum (Red),Yabelo,29.12
2022-02-09,Sheep (Local Quality),"Addis Ababa, Merkato",6020.0
2022-02-09,Maize Grain (White),Yabelo,25.75
2022-02-09,Gasoline,"Addis Ababa, Merkato",31.74
2022-02-09,Maize Grain (White),Beddenno,25.2
2022-02-09,Firewood,Gambella,23.0
2022-02-09,Goats (Local Quality),"Nazareth, Adama",2280.0
2022-02-09,Mixed Teff,Dessie,45.3
2022-02-09,Camels (Local Quality),Chereti,24000.0
2022-02-09,Sheep (Local Quality),Shashemene,2520.0
2022-02-09,Gasoline,Chereti,35.0
2022-02-09,Firewood,Beddenno,17.6
2022-02-09,Beans (Haricot),Chereti,25.0
2022-02-09,Diesel,Degehabour,30.4
2022-02-09,Goats (Local Quality),Beddenno,2560.0
2022-02-09,Refined sugar,Shashemene,50.0
2022-02-09,"Casual Labor (unskilled, daily, without food)",Beddenno,300.0
2022-02-09,Oxen (Local Quality),Yabelo,9400.0
2022-02-09,Firewood,Shashemene,20.1
2022-02-09,"Casual Labor (unskilled, daily, without food)",Chereti,250.0
2022-02-09,Rice (Milled),Sikela,41.0
2022-02-09,Firewood,Degehabour,29.0
2022-02-09,Sorghum (Red),Sikela,29.2
2022-02-09,Refined sugar,Warder,59.8
2022-02-09,Beans (Haricot),Yabelo,35.426
2022-02-09,Maize Grain (White),Nekemte,18.8
2022-02-09,Sorghum (White),Jinka,35.0
2022-02-09,Rice (Milled),"Nazareth, Adama",45.0
2022-02-09,Maize Grain (White),Jinka,25.0
2022-02-09,Sorghum (White),Warder,47.8
2022-02-09,"Casual Labor (unskilled, daily, without food)",Bahir Dar,160.0
2022-02-09,Oxen (Local Quality),Chereti,16000.0
2022-02-09,Wheat Flour,"Addis Ababa, Merkato",48.2
2022-02-09,Refined sugar,Gambella,65.0
2022-02-09,Firewood,"Nazareth, Adama",11.0
2022-02-09,Diesel,Beddenno,35.0
2022-02-09,Goats (Local Quality),Logia,2120.0
2022-02-09,Rice (Milled),Chereti,40.0
2022-02-09,Beans (Haricot),Gambella,30.8
2022-02-09,Refined sugar,Nekemte,50.0
2022-02-09,Rice (Milled),Gambella,40.0
2022-02-09,Maize Grain (White),Bahir Dar,20.6
2022-02-09,Refined sugar,"Addis Ababa, Merkato",60.0
2022-02-09,Goats (Local Quality),Dessie,3420.0
2022-02-09,Goats (Local Quality),Gode,1280.0
2022-02-09,Mixed Teff,Shashemene,44.0
2022-02-09,Goats (Local Quality),Sodo,5840.0
2022-02-09,Sorghum (Yellow),Logia,35.7
2022-02-09,Rice (Milled),Warder,59.6
2022-02-09,Sheep (Local Quality),"Nazareth, Adama",2410.0
2022-02-09,Refined sugar,Bahir Dar,53.0
2022-02-09,Sorghum (Red),"Nazareth, Adama",30.4
2022-02-09,Rice (Milled),Nekemte,50.0
2022-02-09,Refined sugar,Beddenno,52.0
2022-02-09,Mixed Teff,Sodo,46.4
2022-02-09,Sorghum (White),Chereti,40.0
2022-02-09,Diesel,Gambella,47.4
2022-02-09,Beans (Haricot),Sikela,17.6
2022-02-09,Horse beans,Beddenno,55.0
2022-02-09,Wheat Grain,Gambella,35.0
2022-02-09,Firewood,Nekemte,3.06
2022-02-09,Diesel,Jinka,30.02
2022-02-09,Sorghum (Yellow),"Addis Ababa, Merkato",46.2
2022-02-09,Goats (Local Quality),Yabelo,2160.0
2022-02-09,Maize Grain (White),Gambella,30.4
2022-02-09,"Casual Labor (unskilled, daily, without food)",Gambella,140.0
2022-02-09,Gasoline,Degehabour,42.0
2022-02-09,Diesel,Warder,29.8
2022-02-09,Firewood,Warder,39.6
2022-02-09,Sorghum (Yellow),Degehabour,28.0
2022-02-09,Maize Grain (White),Sodo,22.9
2022-02-09,Gasoline,Shashemene,31.93
2022-02-09,Mixed Teff,Beddenno,54.0
2022-02-09,Goats (Local Quality),Nekemte,2980.0
2022-02-09,"Casual Labor (unskilled, daily, without food)",Jinka,92.0
2022-02-09,Refined Vegetable Oil,Dessie,90.7
2022-02-09,Horse beans,Gode,42.6
2022-02-09,Wheat Flour,Degehabour,72.0
2022-02-09,Diesel,"Nazareth, Adama",28.76
2022-02-09,Refined Vegetable Oil,Sikela,125.8
2022-02-09,Mixed Teff,Warder,120.0
2022-02-09,Refined Vegetable Oil,"Nazareth, Adama",140.8
2022-02-09,Diesel,Logia,41.5
2022-02-09,Refined Vegetable Oil,Shashemene,119.0
2022-02-09,Wheat Grain,Bahir Dar,43.6
2022-02-09,Refined Vegetable Oil,Nekemte,131.0
2022-02-09,Refined Vegetable Oil,Gode,130.0
2022-02-09,Firewood,"Addis Ababa, Merkato",3.84
2022-02-09,"Casual Labor (unskilled, daily, without food)",Sikela,116.0
2022-02-09,Mixed Teff,Gambella,50.0
2022-02-09,Wheat Flour,Yabelo,50.0
2022-02-09,Horse beans,Jinka,25.96
2022-02-09,"Casual Labor (unskilled, daily, without food)",Dessie,180.0
2022-02-09,Firewood,Jinka,2.9200000000000004
2022-02-09,Sheep (Local Quality),Gambella,1890.0
2022-02-09,"Casual Labor (unskilled, daily, without food)",Sodo,150.0
2022-02-09,Beans (Haricot),Warder,120.0
2022-02-09,Rice (Milled),Gode,62.0
2022-02-09,Wheat Flour,Logia,50.1
2022-02-09,"Casual Labor (unskilled, daily, without food)",Warder,380.0
2022-02-09,Gasoline,Nekemte,100.0
2022-02-09,Diesel,Yabelo,29.7
2022-02-09,Firewood,Sikela,3.4199999999999995
2022-02-09,Sheep (Local Quality),Dessie,3140.0
2022-02-09,Goats (Local Quality),"Addis Ababa, Merkato",7040.0
2022-02-09,Gasoline,Logia,28.074
2022-02-09,Sorghum (White),Sikela,28.6
2022-02-09,Diesel,"Addis Ababa, Merkato",28.940000000000005
2022-02-09,Wheat Grain,Logia,29.6
2022-02-09,Rice (Milled),Shashemene,40.0
2022-02-09,Sorghum (Red),Warder,47.8
2022-02-09,Sheep (Local Quality),Sodo,5560.0
2022-02-09,Sorghum (Red),Dessie,30.3
2022-02-09,Firewood,Yabelo,1.684
2022-02-09,Goats (Local Quality),Bahir Dar,3860.0
2022-02-09,Refined sugar,Yabelo,50.0
2022-02-09,Wheat Grain,Beddenno,27.6
2022-02-09,Sorghum (White),Dessie,27.2
2022-02-09,Goats (Local Quality),Chereti,2700.0
2022-02-09,Firewood,Bahir Dar,5.48
2022-02-09,Gasoline,Dessie,31.09
2022-02-09,Mixed Teff,"Addis Ababa, Merkato",46.8
2022-02-09,Goats (Local Quality),Shashemene,2380.0
2022-02-09,Oxen (Local Quality),Beddenno,15600.0
2022-02-09,Sorghum (Red),Chereti,35.0
2022-02-09,Maize Grain (White),Degehabour,66.0
2022-02-09,Wheat Flour,Warder,58.4
2022-02-09,Mixed Teff,Nekemte,36.46
2022-02-09,Sheep (Local Quality),Bahir Dar,3660.0
2022-02-09,Sheep (Local Quality),Beddenno,2200.0
2022-02-09,Oxen (Local Quality),Jinka,15000.0
2022-02-09,Sheep (Local Quality),Warder,2600.0
2022-02-09,Horse beans,Shashemene,45.8
2022-02-09,Horse beans,Logia,67.7
2022-02-09,Goats (Local Quality),Degehabour,1790.0
2022-02-09,Sorghum (Red),Shashemene,32.0
2022-02-09,Horse beans,Gambella,48.8
2022-02-09,Refined sugar,Dessie,50.0
2022-02-09,Sheep (Local Quality),Sikela,1980.0
2022-02-09,Beans (Haricot),"Nazareth, Adama",40.6
2022-02-09,Horse beans,"Addis Ababa, Merkato",56.0
2022-02-09,"Casual Labor (unskilled, daily, without food)","Addis Ababa, Merkato",321.0
2022-02-09,Sorghum (Red),Jinka,25.0
2022-02-09,Wheat Grain,Degehabour,63.0
2022-02-09,Beans (Haricot),Gode,145.4
2022-02-09,"Casual Labor (unskilled, daily, without food)","Nazareth, Adama",200.0
2022-02-09,Refined Vegetable Oil,Chereti,121.0
2022-02-09,Oxen (Local Quality),Gode,10100.0
2022-02-09,Beans (Haricot),Beddenno,52.0
2022-02-09,Goats (Local Quality),Jinka,3040.0
2022-02-09,Refined sugar,"Nazareth, Adama",50.0
2022-02-09,Gasoline,"Nazareth, Adama",31.559999999999995
2022-02-09,Wheat Grain,Jinka,41.6
2022-02-09,Sheep (Local Quality),Chereti,1500.0
2022-02-09,"Casual Labor (unskilled, daily, without food)",Degehabour,320.0
2022-02-09,Oxen (Local Quality),Shashemene,10100.0
2022-02-09,Rice (Milled),Dessie,45.2
2022-02-09,Horse beans,Bahir Dar,44.4
2022-02-09,Gasoline,Sodo,32.75
2022-02-09,Oxen (Local Quality),"Nazareth, Adama",23360.0
2022-02-09,Wheat Flour,Bahir Dar,48.8
2022-02-09,Diesel,Dessie,28.29
2022-02-09,Refined Vegetable Oil,Beddenno,142.0
2022-02-09,Refined sugar,Gode,63.0
2022-02-09,Camels (Local Quality),Logia,24580.0
2022-02-09,"Casual Labor (unskilled, daily, without food)",Logia,250.0
2022-02-09,Refined sugar,Degehabour,68.0
2022-02-09,Rice (Milled),Sodo,42.2
2022-02-09,Sorghum (Red),Sodo,31.2
2022-02-09,Sorghum (Red),Degehabour,32.0
2022-02-09,Sorghum (White),"Nazareth, Adama",33.4
2022-02-09,Oxen (Local Quality),Nekemte,9100.0
2022-02-09,Sorghum (Red),Nekemte,22.020000000000003
2022-02-09,Horse beans,Dessie,33.7
2022-02-09,Sheep (Local Quality),Logia,1200.0
2022-02-09,Oxen (Local Quality),Bahir Dar,25700.0
2022-02-09,Diesel,Chereti,35.0
2022-02-09,Diesel,Nekemte,29.5
2022-02-09,Diesel,Sikela,29.0
2022-02-09,Gasoline,Warder,73.0
2022-02-09,Wheat Grain,Gode,60.4
2022-02-09,Beans (Haricot),Sodo,37.3
2022-02-09,Firewood,Chereti,20.0
2022-02-09,Refined sugar,Sikela,41.2
2022-02-09,Maize Grain (White),Chereti,50.0
2022-02-09,Sorghum (Yellow),Dessie,32.8
2022-02-09,Maize Grain (White),Gode,42.6
2022-02-09,Refined Vegetable Oil,Gambella,114.0
2022-02-09,Mixed Teff,Jinka,41.6
2022-02-09,Gasoline,Sikela,33.0
2022-02-09,Refined Vegetable Oil,Bahir Dar,135.734
2022-02-09,Refined Vegetable Oil,"Addis Ababa, Merkato",131.2
2022-02-09,Wheat Grain,Yabelo,36.35
2022-02-09,Sorghum (Red),"Addis Ababa, Merkato",40.8
2022-02-09,Horse beans,Nekemte,36.7
2022-02-09,Maize Grain (White),"Addis Ababa, Merkato",28.2
2022-02-09,Oxen (Local Quality),Gambella,6140.0
2022-02-09,Gasoline,Yabelo,32.5
2022-02-09,Firewood,Dessie,10.8
2022-02-09,Sorghum (White),Degehabour,72.0
2022-02-09,Maize Grain (White),Shashemene,25.6
2022-02-09,Sorghum (White),Logia,34.1
2022-02-09,Sheep (Local Quality),Nekemte,3220.0
2022-02-09,Oxen (Local Quality),Sodo,29100.0
2022-02-09,Rice (Milled),Yabelo,40.0
2022-02-16,Mixed Teff,Yabelo,45.93
2022-02-16,Horse beans,"Nazareth, Adama",40.6
2022-02-16,Diesel,Logia,41.5
2022-02-16,Sorghum (Red),Dessie,30.2
2022-02-16,Rice (Milled),Warder,59.2
2022-02-16,"Casual Labor (unskilled, daily, without food)",Yabelo,150.0
2022-02-16,Sheep (Local Quality),"Nazareth, Adama",2440.0
2022-02-16,Oxen (Local Quality),Nekemte,9460.0
2022-02-16,Refined Vegetable Oil,Bahir Dar,138.132
2022-02-16,Diesel,Sikela,29.0
2022-02-16,Sorghum (Red),Chereti,30.0
2022-02-16,Sorghum (Red),Gode,68.6
2022-02-16,Refined sugar,Beddenno,50.0
2022-02-16,Horse beans,Chereti,60.0
2022-02-16,Firewood,Degehabour,31.0
2022-02-16,Rice (Milled),Dessie,45.3
2022-02-16,Goats (Local Quality),Nekemte,3530.0
2022-02-16,Refined sugar,Logia,50.5
2022-02-16,"Casual Labor (unskilled, daily, without food)",Logia,250.0
2022-02-16,Beans (Haricot),Sodo,30.3
2022-02-16,Rice (Milled),Gambella,40.4
2022-02-16,Rice (Milled),Bahir Dar,44.0
2022-02-16,Horse beans,Jinka,25.0
2022-02-16,Firewood,Dessie,9.4
2022-02-16,Wheat Flour,Bahir Dar,49.4
2022-02-16,Rice (Milled),Jinka,42.0
2022-02-16,Wheat Flour,Yabelo,50.0
2022-02-16,Refined Vegetable Oil,Gode,128.0
2022-02-16,Diesel,Dessie,28.29
2022-02-16,Sorghum (Red),Yabelo,29.12
2022-02-16,Refined sugar,"Addis Ababa, Merkato",60.0
2022-02-16,Maize Grain (White),Yabelo,25.75
2022-02-16,Refined sugar,Gode,61.2
2022-02-16,Refined Vegetable Oil,Nekemte,135.0
2022-02-16,Oxen (Local Quality),Beddenno,15200.0
2022-02-16,Wheat Grain,Bahir Dar,44.0
2022-02-16,Rice (Milled),Sodo,41.2
2022-02-16,"Casual Labor (unskilled, daily, without food)",Chereti,250.0
2022-02-16,Beans (Haricot),Shashemene,35.4
2022-02-16,Refined Vegetable Oil,Degehabour,144.0
2022-02-16,Wheat Grain,"Addis Ababa, Merkato",45.8
2022-02-16,Sorghum (Red),Beddenno,26.0
2022-02-16,Refined Vegetable Oil,"Nazareth, Adama",137.6
2022-02-16,Diesel,"Nazareth, Adama",28.76
2022-02-16,Maize Grain (White),Shashemene,26.0
2022-02-16,Wheat Flour,Degehabour,71.0
2022-02-16,Oxen (Local Quality),Gambella,5900.0
2022-02-16,Oxen (Local Quality),Shashemene,10700.0
2022-02-16,Mixed Teff,Sodo,46.0
2022-02-16,Camels (Local Quality),Yabelo,14400.0
2022-02-16,"Casual Labor (unskilled, daily, without food)",Bahir Dar,170.0
2022-02-16,Horse beans,Nekemte,36.7
2022-02-16,Wheat Grain,Degehabour,66.0
2022-02-16,Horse beans,Sikela,33.8
2022-02-16,Rice (Milled),"Nazareth, Adama",35.0
2022-02-16,Maize Grain (White),Gode,49.6
2022-02-16,Refined Vegetable Oil,Gambella,114.0
2022-02-16,Wheat Grain,"Nazareth, Adama",35.4
2022-02-16,Firewood,Gode,10.0
2022-02-16,Goats (Local Quality),"Addis Ababa, Merkato",7000.0
